"","회사명","공고제목","즐겨찾기 수","조회수","경력","학력","나이/성별","급여","근무형태","직급/직책","근무일시","근무지역","시작일","마감일","우대사항","지원금/보험","급여제도","선물","교육/생활","근무 환경","출퇴근","리프레시","조직문화","홈페이지접속","필수사항","자사양식다운수"
"318","㈜대한가스기기","[㈜대한가스기기] 전기전자제어 담당자 모집(경력직)","3","327","경력 5~7년","대졸(2,3년제) 이상 전자/정보통신 관련학과 전공자 우대","무관","회사내규에 따름","정규직 수습기간 3개월","대리","주 5일(월~금) 오전 8시 30분~오후 5시 30분","인천 남동구지도","2019.03.28 09:00","2019.04.27 23:59","전공전기/전자공학활동/경험 해당직무 근무경험근무조건 운전가능자","각종 경조사 지원","퇴직연금, 퇴직금, 휴일(특근)수당, 연차수당, 직책수당, 4대 보험",NA,NA,NA,NA,"연차, 창립일휴무, 근로자의 날 휴무",NA,NA,NA,NA
"319","한국정보공학㈜","채널영업사원(신입/경력) 모집","6","335","신입·경력(년수무관)","학력무관","무관","면접후 결정","정규직",NA,"주 5일(월~금) 오전 9시~오후 6시","경기 성남시 분당구지도","2019.03.28 09:00","2019.04.22 23:59","활동/경험 해당직무 근무경험기타3년 이상 유통업 경험자, HP/LENOVO 영업 경험자, 군필자 우대","각종 경조사 지원, 헬스비 지급, 업무활동비 지급, 통신비 지원","장기근속자 포상, 우수사원포상, 퇴직금, 연차수당, 4대 보험",NA,"자기계발비 지원, 저녁식사 제공, 사내동호회 운영, 사우회(경조사회)","전용 사옥","차량유류비지급, 주차장제공, 주차비지원","휴양시설 제공",NA,NA,NA,NA
"320","(주)씨.에스코리아","자동제어, 전기설비, 전기 외 정규직 채용(경력)","2","245","경력 3년 이상","대졸(4년제) 이상","무관","3,800~4,000만원","정규직","과장","토요일 격주휴무(월~토) 08시 ~ 19시 / 토요일 08시 ~ 15시","충북 충주시지도","2019.03.28 09:00","2019.04.30 23:59","전공전기/전자공학, 기계/자동차/조선공학활동/경험 해당직무 근무경험근무조건 인근거주자, 운전가능자","건강검진, 각종 경조사 지원","퇴직연금, 장기근속자 포상, 우수사원포상, 퇴직금, 4대 보험","명절선물/귀향비","구내식당(사원식당), 점심식사 제공",NA,"기숙사 운영, 통근버스 운행","연차","자유복장",NA,NA,NA
"321","Agoda.com 아고다페이먼트코리아 유한회사","[Agoda.com] Customer Support팀장급","4","200","경력(년수무관)","대졸(2,3년제) 이상","무관","면접후 결정퇴직금 및 보너스 별도","정규직 수습기간 6개월","대리, 과장","주 5일 근무 2일 휴무제 / 야근 및 잔업 없음 9시간 시프트제 ( 오전 9시 ~ 오후 7시 사이) ","서울 중구지도","2019.03.28 10:00","2019.04.27 23:59","외국어 능력 영어가능자활동/경험 해당직무 인턴경력, 해당직무 알바경험, 해당직무 근무경험자격/능력 컴퓨터활용능력 우수기타콜센터, BPO / internal CS 경력자",NA,"상여금, 퇴직금, 휴일(특근)수당, 장기근속수당, 4대 보험","생일선물/파티","신입사원교육(OJT), 멘토링제도","휴게실, 카페테리아, 자회사 제품할인",NA,"연차, 반차, 산전 후 휴가","자유복장",NA,NA,NA
"322","쿠팡(주)","쿠팡 Flex Assistant 모집 (Flex Operation 현장 담당자)","204","20,246","무관(신입포함)","학력무관","무관","회사내규에 따름","계약직 1년, 정규직 전환 가능",NA,NA,"전국, 서울전체, 서울 서초구, 송파구, 경기전체, 경기 고양시, 군포시, 용인시, 화성시, 인천전체","2019.04.01 00:00","2019.04.15 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","부산도시공사","2019년 부산도시공사 신입사원 모집","556","15,963","신입","학력무관","무관","회사내규에 따름","정규직",NA,NA,"부산전체, 부산 부산진구","2019.03.29 00:00","2019.04.19 18:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"411",NA,NA
"324","C&C신약연구소","연구소·R&D(연구·실험·기술外 1개 부문) 채용 공고","85","1,460","신입·경력 3~8년","석사졸업 이상","무관","면접후 결정","정규직 수습기간 6개월",NA,"주 5일(월~금) 오전 8시30분 ~ 오후 5시 30분","경기 수원시 장안구지도","2019.03.28 11:00","2019.04.14 23:59","외국어 능력 영어능통자, 일본어 가능자활동/경험 박사학위 수여자","건강검진, 직원대출제도, 각종 경조사 지원, 자녀학자금","퇴직연금, 상여금, 장기근속자 포상, 퇴직금, 4대 보험","생일선물/파티","창립일행사, 워크샵, 신입사원교육(OJT), 멘토링제도, 외국어 교육 지원, 점심식사 ...","휴게실, 문턱 없음, 노트북, 사무용품 지급","주차장제공, 주차비지원","연차, 경조휴가제, 반차, Refresh휴가, 창립일휴무, 근로자의 날 휴무, 산전 후 휴가, ...","노조/노사협의회, 자유복장","45",NA,NA
"325","(주)심팩홀딩스","SIMPAC 그룹 신입/경력 채용","402","6,733","신입·경력 2년 이상","대졸(4년제) 이상","무관","면접후 결정","정규직",NA,NA,"서울 영등포구지도","2019.03.28 00:00","2019.04.28 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","(주)대성엘텍","(주)대성엘텍 제조기술 신입/경력사원 모집","55","1,266","신입·경력 5년 이하","대졸(4년제) 이상","무관","면접후 결정","정규직 수습기간 3개월","사원, 대리 / 팀원","주 5일(월~금) 오전 8시 30분~오후 5시 30분","경기 평택시지도","2019.03.28 13:00","2019.04.14 23:59","외국어TOEIC 600급(점) 이상외국어 능력 영어가능자, 일본어 가능자, 중국어 가능자활동/경험 해당직무 인턴경력, 해당직무 근무경험근무조건 인근거주자, 운전가능자","건강검진, 각종 경조사 지원","퇴직연금, 장기근속자 포상, 우수사원포상, 장기근속수당, 4대 보험","창립일선물지급","창립일행사, 우수사원시상식, 구내식당(사원식당), 점심식사 제공, 저녁식사 제공, ...","회의실, 유니폼지급, 사무용품 지급","기숙사 운영, 통근버스 운행, 주차장제공, 회사차량 있음","여름휴가, 경조휴가제","노조/노사협의회",NA,"전<U+00A0><U+00A0><U+00A0>공전기/전자공학",NA
"327","한국3M㈜","한국쓰리엠(주) 글로벌 영리더 신입사원 채용","867","27,182","신입","대졸(4년제) 이상","무관","회사내규에 따름",NA,NA,NA,"서울 영등포구, 서울전체, 경기전체, 경기 화성시, 전남전체, 전남 나주시","2019.04.01 00:00","2019.04.15 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,220",NA,NA
"328","지에스이피에스(주)","2019 상반기 신입/경력사원 공개채용","387","16,229","신입·경력","대졸(2,3년제) 이상(예정자 가능)","무관","회사내규에 따름",NA,NA,NA,"충남 당진시, 서울전체","2019.04.01 00:00","2019.04.14 23:59","기본보훈대상자, 장애인우대",NA,NA,NA,NA,NA,NA,NA,NA,"174",NA,NA
"329","지에스이피에스(주)","2019 상반기 대졸 신입/경력사원 (일반직) 공개채용","303","8,509","신입·경력","대졸(4년제) 이상(예정자 가능)","무관","회사내규에 따름",NA,NA,NA,"서울전체, 충남 당진시","2019.04.01 00:00","2019.04.14 23:59","기본장애인우대",NA,NA,NA,NA,NA,NA,NA,NA,"201",NA,NA
"330","지에스이피에스(주)","2019 상반기 초대졸 신입사원 (발전운전원) 공개채용","170","5,833","신입","대졸(2,3년제) 이상(예정자 가능)","무관","회사내규에 따름",NA,NA,NA,"충남 당진시","2019.04.01 00:00","2019.04.14 23:59","전공전기/전자공학, 기계/자동차/조선공학기본보훈대상자, 장애인우대, 취업보호대상자외국어 능력 영어가능자",NA,NA,NA,NA,NA,NA,NA,NA,"193",NA,NA
"331","현대종합금속㈜","현대종합금속㈜  각 부문별 신입/경력 사원 모집","535","23,361","신입·경력","고교졸업 이상","무관","회사내규에 따름","정규직, 계약직계약직 정규직 전환 가능",NA,NA,"울산 북구, 울산전체, 서울전체, 광주전체, 대전전체, 경북 포항시, 포항시 남구, 전북 고창군","2019.03.28 00:00","2019.04.14 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,"656",NA,NA
"332","㈜해커스교육그룹","[신입/경력] 영상촬영/편집 채용","29","1,355","신입·경력","대졸(2,3년제) 이상 ※ 방송아카데미 수료포함","무관","회사내규에 따름","계약직 정규직 전환 가능","면접후 결정","주 5일(월~금) ","서울 서초구, 서울전체, 강남구, 송파구지도","2019.04.01 00:00","2019.04.30 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","에릭슨엘지(주)","[Ericsson-LG] 이동통신 영업 담당자 채용","19","566","경력(년수무관)","대졸(4년제) 이상","무관","면접후 결정","정규직 수습기간 3개월",NA,"주 5일(월~금) 탄력근무제","서울 강남구지도","2019.03.28 13:00","2019.04.14 23:59","전공컴퓨터/시스템공학, 전기/전자공학, 경영학",NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA
"334","(주)세코닉스","(주)세코닉스 전산 담당자 경력채용","15","505","신입·경력(년수무관)","학력무관","무관","회사내규에 따름","정규직 수습기간 3개월",NA,"주 5일(월~금) 오전 8시 30분~오후 5시 30분","경기 동두천시지도","2019.03.28 13:00","2019.04.27 23:59",NA,"건강검진, 각종 경조사 지원","인센티브제, 상여금, 장기근속자 포상, 우수사원포상, 스톡옵션, 퇴직금, 성과급, ...","명절선물/귀향비, 창립일선물지급","우수사원시상식, 신입사원교육(OJT), 직무능력향상교육, 리더쉽강화교육, 해외연수...","회의실, 장애인 화장실","기숙사 운영, 주차장제공","연차, 경조휴가제, 창립일휴무, 근로자의 날 휴무, 포상휴가, 산전 후 휴가, 육아휴...","노조/노사협의회, 자유복장",NA,NA,NA
"335","㈜해커스교육그룹","[경력] 영상기획/제작 & PD 채용","25","722","경력 3년 이상","대졸(2,3년제) 이상","무관","회사내규에 따름","정규직","면접후 결정",NA,"서울 서초구, 서울전체, 강남구, 송파구지도","2019.04.01 00:00","2019.04.30 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","CJ 4DPLEX","CJ 4DPLEX 생산지원팀 신입&경력 채용 공고","80","1,794","신입·경력 1~2년","대졸(2,3년제) 이상(예정자 가능)","무관","면접후 결정","정규직 수습기간 3개월","사원","주 5일(월~금) ","충북 청원군지도","2019.03.28 14:00","2019.04.14 23:59","전공경영학, 회계학, 상경계열외국어OPIC IM급(점) 이상자격/능력 컴퓨터활용능력 우수, 문서작성 우수자, 더존/회계 능숙자근무조건 인근거주자, 운전가능자, 차량소지자",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","(주)코스토리","코스토리(원주) 제품지원실 - 품질 파트 채용(경력)","27","647","경력(년수무관)","학력무관","무관","회사내규에 따름","정규직 수습기간 6개월",NA,"주 5일(월~금) 오전 10시~오후 7시","강원 원주시지도","2019.03.28 14:00","2019.04.17 23:59","활동/경험 해당직무 근무경험자격/능력 문서작성 우수자","건강검진, 직원대출제도","퇴직연금, 퇴직금, 4대 보험","명절선물/귀향비","워크샵, 신입사원교육(OJT), 음료제공(차, 커피)","공기청정기, 전용 사옥, 노트북, 사원증, 자회사 제품할인, 사무용품 지급","야간교통비지급, 회사차량 있음","연차, 반차, 근로자의 날 휴무, 포상휴가, 산전 후 휴가, 육아휴직, 보건휴가","회식강요 안함, 야근강요 안함, 자유복장",NA,NA,"49"
"338","(주)현진스포텍","(주)현진스포텍 해외영업팀 경력직 채용 공고","47","413","경력 1~4년","대졸(4년제) 이상","무관","회사내규에 따름","정규직",NA,"주 5일(월~금) ","서울 강서구지도","2019.03.28 14:00","2019.04.27 23:59","외국어TOEIC 800급(점) 이상외국어 능력 영어가능자활동/경험 해당직무 근무경험","건강검진, 체력단련실운영, 자녀학자금","퇴직연금, 인센티브제, 장기근속자 포상, 우수사원포상, 퇴직금, 연차수당, 4대 보험","창립일선물지급","점심식사 제공, 저녁식사 제공, 사내동호회 운영, 사우회(경조사회), 식비 지원, 음...","휴게실, 회의실, 전용 사옥, 사원증, 콘도/리조트 이용권, 사무용품 지급","주차장제공","산전 후 휴가, 육아휴직, 휴양시설 제공","자유복장",NA,NA,NA
"339","㈜해커스교육그룹","2019년 해커스 교육그룹 [신입/경력] 각 부문별 채용공고","686","13,507","신입·경력","학력무관 모집부문별 상이함.","무관","회사내규에 따름","정규직, 계약직, 인턴직, 프리랜서계약직 정규직 전환 가능인턴직 정규직 전환 가능",NA,NA,"서울 서초구, 강남구, 동작구, 송파구, 영등포구, 종로구, 경기 고양시 일산동구, 고양시 일산서구지도","2019.04.01 00:00","2019.04.30 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","㈜웹젠","[WEBZEN] 2019 Global recruitment","40","2,589","신입","학력무관","무관","2,800~3,000만원","계약직",NA,NA,"경기 성남시 분당구, 경기전체, 성남시","2019.03.28 00:00","2019.04.30 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","(주)아이비김영","[메가스터디교육그룹] 김영편입 연고대전문관 학원운영 담당자","10","260","신입·경력(년수무관)","대졸(4년제) 이상","무관","회사내규에 따름상여금 지급","정규직 수습기간 3개월",NA,"탄력적근무제 ","서울 서초구지도","2019.04.11 15:00","2019.05.11 23:59","활동/경험 해당직무 근무경험기타편입경험자 우대","건강검진","퇴직금, 4대 보험",NA,NA,"사무용품 지급",NA,"연차, 여름휴가, 경조휴가제",NA,NA,NA,NA
"342","메가존㈜","웹/모바일 기획 (신입/경력) 채용","106","1,692","신입·경력 2년 이상","학력무관","무관","회사내규에 따름","정규직","면접후 결정",NA,"서울 강남구, 서울전체, 송파구","2019.03.28 00:00","2019.04.30 23:59","활동/경험 해당직무 근무경험",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","메가존㈜","디자인 부문별(UX/UI, 구축, 운영) 채용","65","1,282","경력 2년 이상","학력무관","무관","회사내규에 따름","정규직","면접후 결정",NA,"서울 강남구, 서울전체, 송파구, 용산구, 경기 김포시","2019.03.28 00:00","2019.04.30 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
